Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"102447077","","25000","25000","25000"," 36 months"," 15.99%","878.81","C","C5","Service tech maintenance","3 years","OWN","60000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102447077","","debt_consolidation","Debt consolidation","291xx","SC","26.28","0","Jul-2003","680","684","0","35","","11","0","18140","60.7%","21","f","0.00","0.00","30983.2947155301","30983.29","25000.00","5983.29","0.0","0.0","0.0","Apr-2019","9936.27","","Mar-2020","709","705","0","","1","Individual","","","","0","0","46373","0","3","1","3","11","28233","63","0","1","0","62","29900","2","6","2","4","4216","1600","0","0","0","126","164","21","11","0","124","","11","35","0","0","3","1","2","10","8","11","3","11","0","0","0","1","85.7","0","0","0","74717","46373","1600","44817","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102675845","","13500","13500","13500"," 36 months"," 19.99%","501.64","D","D4","On Call Technicial","9 years","MORTGAGE","85000","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102675845","","debt_consolidation","Debt consolidation","360xx","AL","27.01","1","Dec-2002","670","674","1","44","","9","0","10096","71%","34","w","0.00","0.00","12511.02","12511.02","8495.90","4015.12","0.0","0.0","0.0","Apr-2019","501.64","","Mar-2020","554","550","1","1","1","Individual","","","","0","0","98015","4","4","3","3","2","87919","96","3","3","6586","71","14150","0","0","3","6","10890","4117","70","2","9","127","171","4","2","0","7","44","2","44","0","3","5","5","7","15","5","18","4","9","","0","1","6","85","33.3","0","0","105589","98015","12350","91439","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103578578","","4000","4000","4000"," 36 months"," 11.44%","131.79","B","B4","Teacher","4 years","MORTGAGE","50000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103578578","","debt_consolidation","Debt consolidation","785xx","TX","13.87","0","May-2013","675","679","0","","","9","0","5301","49.5%","15","w","0.00","0.00","4739.27","4739.27","4000.00","739.27","0.0","0.0","0.0","Mar-2020","131.7","Apr-2020","Mar-2020","744","740","0","","1","Individual","","","","0","1100","94686","1","1","0","0","38","8350","35","3","7","3110","39","10700","0","0","0","8","10521","2182","68.8","0","0","46","27","1","1","1","1","","17","","0","4","5","5","5","6","7","8","5","9","0","0","0","3","100","40","0","0","118756","13651","7000","24106","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"101482939","","6000","6000","6000"," 36 months"," 11.49%","197.83","B","B5","journeyman","10+ years","RENT","65000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=101482939","","debt_consolidation","Debt consolidation","550xx","MN","11.21","0","Jan-2014","665","669","1","","","8","0","4075","50.3%","10","f","0.00","0.00","7113.99","7113.99","6000.00","1113.99","0.0","0.0","0.0","Mar-2020","197.6","Apr-2020","Mar-2020","604","600","0","","1","Individual","","","","0","0","17161","3","3","2","3","3","13086","77","2","3","836","69","8100","0","4","1","6","2145","3658","28.3","0","0","38","34","2","2","0","2","","3","","0","2","4","3","3","4","5","6","4","8","0","0","0","4","100","0","0","0","25025","17161","5100","16925","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103467894","","15300","15300","15300"," 36 months"," 11.49%","504.47","B","B5","Lead Technician","4 years","MORTGAGE","62000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103467894","","debt_consolidation","Debt consolidation","660xx","KS","24.25","0","Aug-2006","675","679","1","","","16","0","20953","76.2%","21","w","0.00","0.00","18140.65","18140.65","15300.00","2840.65","0.0","0.0","0.0","Mar-2020","503.73","Apr-2020","Mar-2020","704","700","0","","1","Individual","","","","0","0","244777","1","10","0","0","29","29236","59","1","2","5901","65","27500","0","0","3","3","15299","5168","78.5","0","0","127","76","4","4","1","15","","4","","0","4","5","4","5","12","5","8","5","16","0","0","0","2","100","75","0","0","273165","50189","24000","49288","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"99236221","","10000","10000","10000"," 60 months"," 12.74%","226.21","C","C1","owner","9 years","MORTGAGE","67000","Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=99236221","","major_purchase","Major purchase","336xx","FL","19.4","0","Oct-1995","715","719","1","37","","12","0","8712","26.4%","28","w","4943.57","4943.57","7917.46","7917.46","5056.43","2861.03","0.0","0.0","0.0","Mar-2020","226.21","Apr-2020","Mar-2020","709","705","0","37","1","Individual","","","","0","0","26719","1","2","0","1","16","18007","73","2","3","3589","46","33000","0","1","1","4","2227","20064","26.5","0","0","114","257","3","3","2","9","50","6","37","4","4","5","7","15","5","10","21","5","12","0","0","0","2","82.1","0","0","0","57767","26719","27300","24767","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103448471","","19200","19200","19200"," 36 months"," 17.99%","694.03","D","D2","Principal Consultant","10+ years","MORTGAGE","104000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103448471","","debt_consolidation","Debt consolidation","604xx","IL","19.45","0","Oct-2012","665","669","2","","","21","0","28001","32.4%","26","w","0.00","0.00","20365.9891822081","20365.99","19200.00","1165.99","0.0","0.0","0.0","Sep-2017","7078.14","","Mar-2020","719","715","0","","1","Individual","","","","0","0","208223","2","3","1","4","6","22452","65","1","7","12155","41","86500","5","1","4","13","10411","52719","34","0","0","43","53","6","6","1","6","","0","","0","10","11","12","14","5","16","18","11","21","0","0","0","3","100","16.7","0","0","282626","50453","79900","34520","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"100095416","","13300","13300","13300"," 60 months"," 28.69%","419.67","F","F1","Unitzer Operator/ die mounter","2 years","RENT","50000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=100095416","","debt_consolidation","Debt consolidation","760xx","TX","21.29","0","Jun-2010","680","684","1","33","","5","0","4243","46.6%","8","f","0.00","0.00","13480.1865834034","13480.19","13300.00","180.19","0.0","0.0","0.0","Apr-2017","13522.59","","Jan-2020","599","595","0","","1","Individual","","","","0","0","38623","0","2","2","3","7","34380","91","0","2","0","82","9100","2","0","4","5","7725","3800","0","0","0","17","81","16","7","0","81","33","0","33","0","0","2","1","1","3","3","5","2","5","0","0","0","2","75","0","0","0","47038","38623","3800","37938","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102946668","","40000","40000","40000"," 60 months"," 11.49%","879.51","B","B5","Security Guard","< 1 year","MORTGAGE","70000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102946668","","debt_consolidation","Debt consolidation","641xx","MO","28.49","0","Dec-2002","715","719","0","","","11","0","28514","68.4%","19","w","18777.66","18777.66","31611.29","31611.29","21222.34","10388.95","0.0","0.0","0.0","Mar-2020","879.51","Apr-2020","Mar-2020","729","725","0","","1","Joint App","122000","22.26","Source Verified","0","0","226660","0","2","0","2","22","32543","59","0","0","10465","63","41700","1","1","1","2","20605","3024","85.1","0","0","81","171","39","22","3","114","","0","","0","4","7","4","7","5","8","11","7","11","0","0","0","0","100","75","0","0","276202","61057","20300","54914","71552","685","689","Jun-2002","0","3","13","69.4","1","15","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"103861528","","19900","19900","19900"," 60 months"," 16.99%","494.46","D","D1","customer service","2 years","MORTGAGE","44000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103861528","","credit_card","Credit card refinancing","307xx","GA","27.5","1","Apr-1989","660","664","0","4","12","10","3","16582","61%","20","w","10001.20","10001.20","17762.99","17762.99","9898.80","7864.19","0.0","0.0","0.0","Mar-2020","494.46","Apr-2020","Mar-2020","689","685","0","71","1","Individual","","","","0","0","34326","0","2","0","0","25","17744","41","0","0","5172","57","27200","0","1","2","0","3814","3868","79.6","0","0","152","335","43","25","0","43","71","3","71","1","4","6","5","12","4","8","16","6","10","0","0","0","0","90","40","0","3","76123","34326","19000","48923","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102714564","","26000","26000","26000"," 36 months"," 11.49%","857.26","B","B5","Foreman","< 1 year","MORTGAGE","65000","Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102714564","","debt_consolidation","Debt consolidation","744xx","OK","11.3","0","Jul-1994","790","794","0","","","6","0","0","0%","15","f","0.00","0.00","30827.3","30827.30","26000.00","4827.30","0.0","0.0","0.0","Mar-2020","856.39","Apr-2020","Mar-2020","794","790","0","","1","Joint App","130000","19.26","Verified","0","0","133659","1","1","1","2","10","36685","","1","1","0","0","21500","0","0","1","3","22277","","","0","0","126","272","6","6","2","","","10","","0","0","0","0","1","6","4","7","0","6","0","0","0","2","100","","0","0","226326","36685","0","41602","25414","710","714","Jul-1994","2","2","12","64.2","4","14","0","0","30","N","","","","","","","","","","","","","","","N","","","","","",""
"103267522","","3600","3600","3600"," 36 months","  7.49%","111.97","A","A4","Customer Service","3 years","MORTGAGE","72000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103267522","","debt_consolidation","Debt consolidation","657xx","MO","13.22","1","Mar-2009","720","724","0","13","","8","0","1971","8.5%","14","w","0.00","0.00","3875.3406807251","3875.34","3600.00","260.34","15.0","0.0","0.0","Jul-2019","79.09","","Jun-2019","699","695","0","","1","Individual","","","","0","0","35672","0","2","1","2","8","33701","69","1","2","1258","49","23300","2","1","5","4","4459","12429","13.7","0","0","64","96","10","8","0","10","25","8","13","0","3","3","4","4","5","6","9","3","8","0","0","0","2","85.7","0","0","0","72319","35672","14400","49019","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102666009","","15000","15000","15000"," 60 months"," 11.44%","329.44","B","B4","commercial driver","< 1 year","MORTGAGE","120000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102666009","","medical","Medical expenses","070xx","NJ","6.03","0","Nov-2000","700","704","0","","","10","0","15437","47.8%","15","w","0.00","0.00","17062.4483498703","17062.45","15000.00","2062.45","0.0","0.0","0.0","Jul-2019","186.64","","Jan-2020","744","740","0","","1","Individual","","","","0","0","23672","2","1","1","1","12","8235","78","2","2","3937","55","32300","1","0","2","3","2367","10363","59.8","0","0","141","196","3","3","1","4","","12","","0","7","7","7","9","2","9","12","7","10","0","0","0","3","100","28.6","0","0","42885","23672","25800","10585","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103831435","","15000","15000","15000"," 36 months","  7.49%","466.53","A","A4","Associate Director","10+ years","RENT","50000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103831435","","other","Other","088xx","NJ","31.88","0","Jan-2000","715","719","0","","","21","0","28952","33.5%","39","w","0.00","0.00","16118.882725109","16118.88","15000.00","1118.88","0.0","0.0","0.0","Jun-2018","10066.47","","Feb-2020","799","795","0","","1","Individual","","","","0","0","34618","1","2","0","1","23","5666","26","2","3","4765","32","86400","0","0","0","4","1923","51785","34.4","0","0","116","206","3","3","0","3","","","","0","11","12","11","17","6","19","33","12","21","0","0","0","2","100","9.1","0","0","108584","34618","78900","22184","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102477175","","27075","27075","27075"," 36 months"," 11.44%","892.06","B","B4","OWNER","< 1 year","MORTGAGE","70000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102477175","","debt_consolidation","Debt consolidation","023xx","MA","13.34","0","Sep-1997","705","709","1","","54","7","1","15948","48.6%","15","w","0.00","0.00","27657.353463045","27657.35","27075.00","582.35","0.0","0.0","0.0","Jun-2017","26799.71","","Jan-2020","714","710","0","","1","Individual","","","","0","0","268768","2","1","0","0","59","6159","22","2","2","8084","36","32800","1","2","4","2","38395","14636","51.9","0","0","163","234","1","1","4","1","","0","","0","4","5","4","4","6","5","5","5","7","0","0","0","2","100","0","0","0","372023","22107","30400","28223","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103483358","","2500","2500","2500"," 36 months"," 13.99%","85.44","C","C3","Sales ","10+ years","OWN","30000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103483358","","debt_consolidation","Debt consolidation","724xx","AR","1.64","1","Dec-2006","670","674","1","18","","3","0","1459","41.7%","12","w","0.00","0.00","2712.0310703224","2712.03","2500.00","212.03","0.0","0.0","0.0","Nov-2017","2188.7","","Mar-2020","589","585","0","","1","Individual","","","","0","0","123000","0","0","0","0","104","0","","0","1","1459","42","3500","1","0","1","1","41000","2041","41.7","0","0","120","123","15","15","4","15","","0","","0","1","1","2","3","3","2","5","1","3","0","0","0","0","91.7","50","0","0","145002","1459","3500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103638965","","33500","33500","33500"," 60 months"," 16.99%","832.39","D","D1","license nurse","5 years","MORTGAGE","102000","Source Verified","Mar-2017","Late (31-120 days)","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103638965","","home_improvement","Home improvement","775xx","TX","6.8","1","Apr-2007","700","704","2","21","95","9","1","10776","44.9%","13","w","5972.21","5972.21","38573.24","38573.24","27527.79","11045.45","0.0","0.0","0.0","Dec-2019","832.39","Apr-2020","Mar-2020","589","585","0","21","1","Individual","","","","0","0","180852","0","1","0","0","54","2763","17","1","3","3683","34","24000","2","0","5","3","20095","7681","42.7","0","0","54","90","8","8","2","16","","0","21","0","2","3","4","5","1","7","10","3","9","0","0","1","1","92.3","0","1","0","213941","13539","13400","15966","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104011368","","12000","12000","12000"," 36 months"," 12.74%","402.83","C","C1","Sr. Systems Analyst","10+ years","RENT","113100","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104011368","","debt_consolidation","Debt consolidation","900xx","CA","3.24","0","Jan-1998","665","669","1","","","8","0","3911","20.7%","26","w","0.00","0.00","13178.5353813151","13178.54","12000.00","1178.54","0.0","0.0","0.0","Aug-2018","1294.59","","Mar-2020","734","730","1","","1","Individual","","","","0","668","5035","3","1","1","3","4","1124","75","5","5","1159","25","18900","1","10","2","8","629","14633","19.2","0","0","153","230","2","2","0","2","","2","","0","5","6","6","8","14","7","12","6","8","0","0","0","6","100","0","0","0","20400","5035","18100","1500","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104001484","","21600","21600","21600"," 36 months","  7.99%","676.77","A","A5","Hardware Test & Qualification Technician","< 1 year","MORTGAGE","66000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104001484","","debt_consolidation","Debt consolidation","481xx","MI","19.12","2","May-2004","720","724","0","13","","9","0","10015","20.3%","24","w","672.12","672.12","23739.68","23739.68","20927.88","2811.80","0.0","0.0","0.0","Mar-2020","676.77","Apr-2020","Mar-2020","709","705","0","","1","Individual","","","","0","0","136809","0","2","0","1","19","18199","57","1","1","6126","35","49400","0","0","0","2","15201","14844","33.7","0","0","154","140","12","12","4","25","14","","14","0","3","4","4","14","4","6","16","4","9","0","0","0","1","87.5","25","0","0","209200","28214","22400","32000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103991573","","1000","1000","1000"," 36 months","  7.99%","31.34","A","A5","General warehouse ","10+ years","MORTGAGE","50000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103991573","","other","Other","152xx","PA","27.58","0","Jun-2003","800","804","0","","","6","0","1248","12.5%","15","w","0.00","0.00","1089.189879455","1089.19","1000.00","89.19","0.0","0.0","0.0","Sep-2018","588.64","","Mar-2020","799","795","0","","1","Individual","","","","0","0","85287","0","3","0","2","17","84039","69","0","0","1248","57","10000","0","0","0","2","14215","8752","12.5","0","0","105","165","33","17","1","33","","","","0","1","1","3","6","5","3","9","1","6","0","0","0","0","100","0","0","0","112057","85287","10000","102057","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104025464","","12000","12000","12000"," 36 months","  7.99%","375.99","A","A5","Distribution Supervisor ","10+ years","RENT","60000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104025464","","credit_card","Credit card refinancing","244xx","VA","6.54","0","Feb-1999","680","684","0","","72","5","1","12618","56.8%","9","w","0.00","0.00","12669.0717665095","12669.07","12000.00","669.07","0.0","0.0","0.0","Feb-2018","4255.81","","Apr-2019","794","790","0","","1","Individual","","","","0","276","12618","0","0","0","0","110","0","","0","0","6458","57","22200","0","0","0","0","3155","9582","56.8","0","0","110","217","90","90","0","131","","","","0","4","4","4","6","1","5","8","4","5","0","0","0","0","100","25","0","1","22200","12618","22200","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"99522971","","40000","40000","40000"," 36 months","  7.49%","1244.07","A","A4","Director","10+ years","MORTGAGE","180000","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=99522971","","debt_consolidation","Debt consolidation","124xx","NY","10.59","0","Oct-2003","705","709","0","","","13","0","55725","38.2%","23","w","0.00","0.00","44458.4500554958","44458.45","40000.00","4396.25","62.2","0.0","0.0","Jun-2019","14634.06","","Jun-2019","769","765","0","","1","Individual","","","","0","0","524662","2","1","0","1","15","11104","80","2","6","30266","44","108700","0","1","1","9","40359","47975","41.3","0","0","15","161","4","4","2","4","","12","","0","7","7","8","17","1","9","18","7","13","0","0","0","2","100","37.5","0","0","593468","67304","103700","13806","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102546485","","30000","30000","30000"," 36 months","  5.32%","903.45","A","A1","Specialist, Enterprise Architecture","< 1 year","OWN","150000","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102546485","","debt_consolidation","Debt consolidation","601xx","IL","15.49","0","Oct-2002","750","754","0","","","16","0","61860","30.7%","31","w","0.00","0.00","32497.188897288","32497.19","30000.00","2497.19","0.0","0.0","0.0","Jan-2020","2701.07","","Mar-2020","769","765","0","","1","Individual","","","","0","0","640165","2","2","0","2","16","33809","66","2","4","12777","42","151200","2","2","3","7","40010","71393","31.2","0","0","143","173","4","4","5","4","","1","","0","6","8","10","15","5","12","20","8","16","0","0","0","2","100","20","0","0","827683","95669","103700","51183","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103941608","","9000","9000","9000"," 36 months"," 11.39%","296.32","B","B3","Dispatch ","10+ years","MORTGAGE","65000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103941608","","credit_card","Credit card refinancing","681xx","NE","16.23","0","Apr-2002","715","719","0","","","9","0","14605","62.4%","29","w","0.00","0.00","10603.3291116026","10603.33","9000.00","1603.33","0.0","0.0","0.0","Sep-2019","2307.88","","Sep-2019","629","625","0","","1","Individual","","","","0","0","22281","0","1","0","2","24","7676","39","2","3","6227","51","23400","0","10","1","5","3183","273","95.8","0","0","120","179","8","8","0","8","","9","","0","1","5","1","8","8","8","21","5","9","0","0","0","2","100","100","0","0","43359","22281","6500","19959","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103498234","","24000","24000","24000"," 36 months","  5.32%","722.76","A","A1","Tax Manager","10+ years","MORTGAGE","170000","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103498234","","debt_consolidation","Debt consolidation","750xx","TX","17.64","0","Sep-1981","700","704","0","","","28","0","117602","52%","48","w","0.00","0.00","25879.0807274279","25879.08","24000.00","1879.08","0.0","0.0","0.0","Jul-2019","7101.51","","Mar-2020","699","695","0","","1","Individual","","","","0","0","304091","0","1","0","1","17","21674","79","0","2","17686","52","224010","1","1","0","4","10860","9634","58","0","0","63","426","23","17","3","23","","17","","0","18","26","26","26","4","26","43","23","28","","0","0","0","100","38.9","0","0","430010","139276","173410","27500","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103618041","","13800","13800","13800"," 60 months"," 15.99%","335.52","C","C5","Dock master and lift driver","2 years","MORTGAGE","27600","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103618041","","debt_consolidation","Debt consolidation","775xx","TX","17.39","0","Sep-1997","720","724","0","38","","10","0","4543","27.9%","23","w","0.00","0.00","16167.9550722594","16167.96","13800.00","2367.96","0.0","0.0","0.0","May-2018","11910.4","","Jul-2018","754","750","0","","1","Individual","","","","0","0","4543","1","0","0","0","91","0","","1","1","4246","28","16300","2","6","1","1","909","6122","41.7","0","0","120","234","2","2","1","46","","4","","0","2","3","6","12","3","10","19","3","10","0","0","0","1","91.3","0","0","0","16300","4543","10500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102626208","","30500","30500","30500"," 60 months"," 11.49%","670.63","B","B5","Electrical / Electronic Test Engineer","10+ years","MORTGAGE","61000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102626208","","debt_consolidation","Debt consolidation","434xx","OH","14.69","0","Nov-2002","710","714","0","","","9","0","32631","42.9%","15","w","14846.70","14846.70","23501.26","23501.26","15653.30","7847.96","0.0","0.0","0.0","Mar-2020","670.63","Apr-2020","Mar-2020","749","745","0","","1","Individual","","","","0","0","204550","0","0","0","0","78","0","","0","0","10329","43","76100","0","0","1","1","22728","39131","42.1","0","0","122","172","44","9","1","44","","10","","0","7","8","7","10","2","8","12","8","9","0","0","0","1","100","14.3","0","0","250187","32631","67600","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102547211","","20000","20000","20000"," 36 months"," 11.49%","659.43","B","B5","PRINCIPAL","2 years","RENT","75000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102547211","","debt_consolidation","Debt consolidation","900xx","CA","11.01","0","Aug-2005","705","709","0","66","","8","0","11314","39.1%","19","w","0.00","0.00","13318.26","13318.26","6444.14","2102.92","0.0","4771.2","858.816","May-2018","659.43","","Mar-2020","619","615","0","66","1","Individual","","","","0","0","21319","2","1","1","1","12","10005","67","2","4","4400","49","28900","1","0","1","5","2665","14627","38.8","0","0","38","139","3","3","1","6","","12","67","2","3","4","6","8","2","7","16","4","8","0","0","0","3","89.5","0","0","0","43908","21319","23900","15008","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","Y","Nov-2018","ACTIVE","Nov-2018","7151","50","24"
"103801245","","37200","37200","37200"," 36 months","  6.99%","1148.46","A","A2","Orthopedic Physician Assistant","10+ years","MORTGAGE","140000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103801245","","debt_consolidation","Debt consolidation","972xx","OR","22.91","0","Jun-1981","700","704","0","40","","14","0","37671","77.2%","38","w","0.00","0.00","41160.4816586284","41160.48","37200.00","3960.48","0.0","0.0","0.0","Oct-2019","29.03","","Nov-2018","754","750","0","","1","Individual","","","","0","0","331513","0","5","0","1","22","95567","39","0","1","21183","64","48800","0","0","0","2","23680","6299","84.5","0","0","236","429","17","17","6","17","","18","40","0","3","5","4","6","21","7","11","5","14","0","0","0","0","97.4","50","0","0","469754","133238","40700","202979","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103991538","","6000","6000","6000"," 36 months"," 23.99%","235.37","E","E2","Court referral and FinanceSpecialist","10+ years","MORTGAGE","45000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103991538","","credit_card","Credit card refinancing","917xx","CA","29.63","0","Dec-1994","680","684","3","","75","27","1","14082","35.6%","50","f","0.00","0.00","7965.1375220077","7965.14","6000.00","1965.14","0.0","0.0","0.0","Jan-2019","3144.48","","Mar-2020","689","685","0","","1","Individual","","","","0","0","26305","3","2","2","7","11","12223","75","3","7","2569","47","39600","1","0","3","14","1052","16278","43.1","0","0","126","267","3","3","2","14","","1","","0","10","14","10","15","10","25","38","14","26","0","0","0","5","100","30","1","0","55900","26305","28600","16300","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
